year,month,year_month,customer_state,customer_region,product_category_name_english,payment_type,delivery_status,total_orders,total_customers,total_items_sold,total_revenue,total_freight,total_payment_value,average_item_price,average_payment_value,average_delivery_days,late_orders,late_delivery_rate
2018,7,2018-07,MG,Southeast,garden_tools,voucher,On Time,1,1,1,22.9,18.26,41.160000000000004,22.9,41.160000000000004,8.0,0,0.0
2018,2,2018-02,PA,North,fashion_bags_accessories,credit_card,Late,1,1,1,29.99,17.63,47.62,29.99,47.62,34.0,1,1.0
2018,3,2018-03,BA,Northeast,health_beauty,boleto,On Time,4,4,4,415.78,98.06,513.84,103.945,128.46,19.5,0,0.0
2018,5,2018-05,SP,Southeast,fashion_underwear_beach,credit_card,On Time,2,2,2,99.8,25.58,125.38,49.9,62.69,12.5,0,0.0
2017,6,2017-06,SC,South,pet_shop,credit_card,On Time,2,2,3,187.99,50.46,346.65,62.663333333333334,115.55,10.333333333333334,0,0.0
2017,7,2017-07,MG,Southeast,small_appliances,boleto,On Time,1,1,1,119.0,49.36,168.36,119.0,168.36,10.0,0,0.0
2017,7,2017-07,PI,Northeast,furniture_decor,credit_card,On Time,2,2,2,77.89,65.42,143.31,38.945,71.655,11.0,0,0.0
2017,11,2017-11,SP,Southeast,housewares,boleto,Late,5,5,6,189.3,68.27000000000001,323.33,31.55,53.88833333333333,18.333333333333332,6,1.2
2017,3,2017-03,RS,South,telephony,boleto,On Time,1,1,1,26.99,15.65,42.64,26.99,42.64,13.0,0,0.0
2018,7,2018-07,PE,Northeast,telephony,boleto,On Time,2,2,2,62.980000000000004,38.269999999999996,101.25,31.490000000000002,50.625,14.0,0,0.0
2017,7,2017-07,GO,Central-West,office_furniture,boleto,On Time,1,1,1,119.99,34.2,154.19,119.99,154.19,13.0,0,0.0
2018,6,2018-06,RN,Northeast,electronics,credit_card,On Time,1,1,1,18.9,60.41,79.31,18.9,79.31,17.0,0,0.0
2017,6,2017-06,AL,Northeast,toys,boleto,Late,1,1,1,42.99,21.15,64.14,42.99,64.14,46.0,1,1.0
2017,5,2017-05,PB,Northeast,health_beauty,credit_card,Late,1,1,1,370.0,28.33,398.33,370.0,398.33,47.0,1,1.0
2018,7,2018-07,RN,Northeast,baby,credit_card,On Time,1,1,1,250.0,26.1,276.1,250.0,276.1,8.0,0,0.0
2018,4,2018-04,RS,South,housewares,credit_card,On Time,15,15,15,1808.9500000000003,283.5,2092.4500000000003,120.59666666666668,139.4966666666667,8.8,0,0.0
2018,2,2018-02,SP,Southeast,toys,credit_card,On Time,48,48,51,5388.69,721.1300000000001,6511.240000000003,105.66058823529411,127.67137254901968,7.764705882352941,0,0.0
2017,6,2017-06,SP,Southeast,pet_shop,credit_card,On Time,22,22,22,1597.0700000000002,323.72999999999996,1966.8199999999997,72.59409090909092,89.40090909090908,7.409090909090909,0,0.0
2017,4,2017-04,RS,South,pet_shop,credit_card,Late,1,1,1,74.9,16.22,91.12,74.9,91.12,55.0,1,1.0
2018,4,2018-04,ES,Southeast,garden_tools,boleto,Late,1,1,1,17.0,18.23,35.23,17.0,35.23,27.0,1,1.0
2018,7,2018-07,ES,Southeast,electronics,credit_card,On Time,4,4,4,573.89,73.39,647.28,143.4725,161.82,12.0,0,0.0
2018,2,2018-02,MG,Southeast,luggage_accessories,credit_card,On Time,5,5,5,644.69,78.22,722.9100000000001,128.93800000000002,144.58200000000002,8.8,0,0.0
2017,2,2017-02,SP,Southeast,perfumery,credit_card,On Time,10,10,10,1573.1,148.66999999999996,1721.7699999999998,157.31,172.17699999999996,11.2,0,0.0
2017,7,2017-07,SP,Southeast,sports_leisure,credit_card,On Time,88,84,100,9275.42999999999,1378.7399999999998,12137.420000000007,92.75429999999989,121.37420000000007,6.81,0,0.0
2018,8,2018-08,SP,Southeast,garden_tools,debit_card,On Time,2,2,2,226.99,63.44,290.43,113.495,145.215,6.5,0,0.0
2017,11,2017-11,MT,Central-West,sports_leisure,debit_card,Not Delivered,1,1,1,49.99,16.79,66.78,49.99,66.78,null,0,0.0
2018,5,2018-05,RJ,Southeast,garden_tools,credit_card,On Time,21,20,25,2765.0899999999997,562.5500000000001,4109.46,110.60359999999999,164.3784,10.4,0,0.0
2017,8,2017-08,MA,Northeast,health_beauty,boleto,On Time,2,2,2,114.89000000000001,70.03,184.92000000000002,57.44500000000001,92.46000000000001,10.5,0,0.0
2018,6,2018-06,RJ,Southeast,furniture_decor,boleto,On Time,5,5,6,527.87,141.21,850.04,87.97833333333334,141.67333333333332,8.5,0,0.0
2018,6,2018-06,GO,Central-West,auto,boleto,On Time,3,3,3,148.4,53.29,201.69,49.46666666666667,67.23,10.333333333333334,0,0.0
2017,8,2017-08,PR,South,furniture_decor,credit_card,On Time,13,13,18,2012.8200000000002,372.44999999999993,3482.61,111.82333333333334,193.47833333333335,9.444444444444445,0,0.0
2017,7,2017-07,RS,South,housewares,credit_card,On Time,13,13,15,1931.1300000000006,264.35,2759.75,128.74200000000005,183.98333333333332,10.266666666666667,0,0.0
2017,11,2017-11,SP,Southeast,electronics,credit_card,On Time,46,46,56,3643.2300000000014,617.5000000000002,9033.630000000005,65.0576785714286,161.31482142857152,7.482142857142857,0,0.0
2017,11,2017-11,PI,Northeast,furniture_decor,credit_card,Late,1,1,2,65.98,45.34,222.64,32.99,111.32,31.0,2,2.0
2018,8,2018-08,MG,Southeast,perfumery,credit_card,On Time,20,20,20,2845.4800000000005,341.14,3186.62,142.27400000000003,159.331,5.95,0,0.0
2017,6,2017-06,SP,Southeast,home_appliances_2,credit_card,On Time,2,2,2,398.99,64.57,463.56000000000006,199.495,231.78000000000003,8.0,0,0.0
2017,10,2017-10,PR,South,perfumery,credit_card,On Time,7,7,7,690.6800000000001,108.84,799.52,98.66857142857144,114.21714285714286,9.857142857142858,0,0.0
2017,6,2017-06,PA,North,kitchen_dining_laundry_garden_furniture,credit_card,On Time,1,1,1,48.9,37.9,86.8,48.9,86.8,21.0,0,0.0
2018,3,2018-03,MG,Southeast,market_place,credit_card,Late,1,1,1,239.9,19.56,259.46,239.9,259.46,24.0,1,1.0
2017,12,2017-12,SC,South,luggage_accessories,boleto,On Time,1,1,1,129.99,17.16,147.15,129.99,147.15,17.0,0,0.0
2018,2,2018-02,SE,Northeast,computers_accessories,credit_card,On Time,3,3,5,745.4100000000001,104.47999999999999,1850.1499999999999,149.08200000000002,370.03,12.2,0,0.0
2017,10,2017-10,SP,Southeast,furniture_decor,voucher,On Time,2,2,4,205.10000000000002,49.9,561.54,51.275000000000006,140.385,7.25,0,0.0
2017,5,2017-05,PR,South,luggage_accessories,credit_card,On Time,4,4,4,412.6,99.87,512.47,103.15,128.1175,7.75,0,0.0
2018,3,2018-03,PR,South,furniture_decor,credit_card,Late,4,4,6,519.5999999999999,158.55,1182.55,86.59999999999998,197.09166666666667,25.0,6,1.5
2017,11,2017-11,PB,Northeast,fixed_telephony,boleto,On Time,1,1,1,249.0,24.06,273.06,249.0,273.06,19.0,0,0.0
2018,5,2018-05,SC,South,housewares,voucher,On Time,1,1,1,69.0,23.06,92.06,69.0,92.06,6.0,0,0.0
2018,7,2018-07,BA,Northeast,housewares,boleto,On Time,1,1,1,27.9,22.13,50.03,27.9,50.03,9.0,0,0.0
2018,3,2018-03,PR,South,health_beauty,boleto,On Time,6,6,7,625.07,120.56000000000002,957.55,89.2957142857143,136.79285714285714,13.571428571428571,0,0.0
2018,5,2018-05,SP,Southeast,pet_shop,credit_card,Late,2,2,3,176.96999999999997,43.6,389.71,58.98999999999999,129.90333333333334,18.333333333333332,3,1.5
2018,1,2018-01,SP,Southeast,housewares,boleto,Late,3,3,3,383.79999999999995,49.55,433.34999999999997,127.93333333333332,144.45,17.666666666666668,3,1.0
2017,8,2017-08,RJ,Southeast,toys,boleto,On Time,5,5,5,563.3,131.05,694.35,112.66,138.87,11.0,0,0.0
2018,7,2018-07,BA,Northeast,art,credit_card,On Time,2,2,2,119.28999999999999,49.72,169.01,59.644999999999996,84.505,15.0,0,0.0
2017,6,2017-06,MT,Central-West,sports_leisure,boleto,On Time,2,2,2,178.45000000000002,35.0,213.45,89.22500000000001,106.725,15.0,0,0.0
2018,1,2018-01,TO,North,baby,credit_card,On Time,1,1,1,94.95,27.2,122.15,94.95,122.15,13.0,0,0.0
2018,5,2018-05,SP,Southeast,health_beauty,boleto,Late,7,7,9,665.95,131.23000000000002,1015.5200000000001,73.99444444444445,112.83555555555557,19.77777777777778,9,1.2857142857142858
2017,10,2017-10,RO,North,computers_accessories,credit_card,On Time,2,2,2,270.89,132.76,403.65,135.445,201.825,18.0,0,0.0
2018,3,2018-03,PR,South,books_general_interest,boleto,On Time,1,1,1,18.9,15.1,34.0,18.9,34.0,20.0,0,0.0
2018,2,2018-02,CE,Northeast,perfumery,credit_card,Late,1,1,1,277.0,20.48,297.48,277.0,297.48,33.0,1,1.0
2016,10,2016-10,PE,Northeast,computers_accessories,boleto,On Time,1,1,1,75.0,20.58,95.58,75.0,95.58,11.0,0,0.0
2017,6,2017-06,PR,South,auto,credit_card,On Time,4,4,5,659.7,118.47000000000001,1229.93,131.94,245.98600000000002,9.2,0,0.0
2017,9,2017-09,CE,Northeast,bed_bath_table,boleto,On Time,1,1,1,69.9,27.03,96.93,69.9,96.93,15.0,0,0.0
2018,4,2018-04,RJ,Southeast,watches_gifts,debit_card,On Time,1,1,1,199.0,0.0,199.0,199.0,199.0,11.0,0,0.0
2017,7,2017-07,BA,Northeast,garden_tools,credit_card,On Time,3,3,4,686.8399999999999,188.18,1590.9199999999998,171.70999999999998,397.72999999999996,16.0,0,0.0
2018,8,2018-08,BA,Northeast,baby,credit_card,On Time,2,2,2,304.9,49.629999999999995,354.53,152.45,177.265,11.0,0,0.0
2018,6,2018-06,PR,South,stationery,credit_card,On Time,5,5,6,519.8,115.2,708.4599999999999,86.63333333333333,118.07666666666665,7.5,0,0.0
2017,4,2017-04,SC,South,perfumery,boleto,Late,1,1,1,56.99,14.57,71.56,56.99,71.56,41.0,1,1.0
2017,11,2017-11,RS,South,small_appliances,credit_card,On Time,2,2,2,55.5,32.7,88.19999999999999,27.75,44.099999999999994,12.0,0,0.0
2018,3,2018-03,GO,Central-West,housewares,credit_card,On Time,5,5,14,1822.7400000000002,584.32,15482.33,130.1957142857143,1105.8807142857142,11.428571428571429,0,0.0
2017,7,2017-07,RJ,Southeast,watches_gifts,credit_card,Not Delivered,2,2,2,2099.8900000000003,44.22,2144.1099999999997,1049.9450000000002,1072.0549999999998,null,0,0.0
2018,4,2018-04,GO,Central-West,housewares,credit_card,On Time,5,5,5,755.25,157.62,912.87,151.05,182.574,15.8,0,0.0
2018,5,2018-05,RS,South,watches_gifts,boleto,On Time,3,3,3,383.88,28.46,412.34000000000003,127.96,137.4466666666667,13.0,0,0.0
2017,4,2017-04,PR,South,health_beauty,boleto,On Time,3,3,3,137.88,43.489999999999995,181.37,45.96,60.45666666666667,13.666666666666666,0,0.0
2017,4,2017-04,BA,Northeast,furniture_decor,credit_card,Late,1,1,1,89.99,29.67,119.66,89.99,119.66,40.0,1,1.0
2017,7,2017-07,PA,North,office_furniture,credit_card,On Time,2,2,4,379.84000000000003,168.54,1096.76,94.96000000000001,274.19,15.0,0,0.0
2018,3,2018-03,DF,Central-West,stationery,boleto,Late,1,1,1,127.0,18.47,145.47,127.0,145.47,35.0,1,1.0
2017,10,2017-10,PA,North,cool_stuff,voucher,On Time,1,1,1,40.0,24.8,64.8,40.0,64.8,22.0,0,0.0
2017,2,2017-02,ES,Southeast,null,credit_card,On Time,2,2,2,146.7,33.5,181.87,73.35,90.935,13.5,0,0.0
2017,2,2017-02,PB,Northeast,furniture_living_room,voucher,Late,1,1,1,329.9,51.61,381.51,329.9,381.51,36.0,1,1.0
2017,8,2017-08,RS,South,bed_bath_table,voucher,On Time,2,2,2,179.9,38.07,217.97,89.95,108.985,19.5,0,0.0
2017,3,2017-03,RS,South,construction_tools_safety,credit_card,Not Delivered,1,1,1,190.0,18.17,208.17,190.0,208.17,null,0,0.0
2017,10,2017-10,MG,Southeast,toys,voucher,On Time,2,2,2,110.76,32.87,143.63,55.38,71.815,10.5,0,0.0
2017,9,2017-09,SP,Southeast,health_beauty,credit_card,Not Delivered,1,1,1,299.99,10.29,310.28,299.99,310.28,null,0,0.0
2018,5,2018-05,MS,Central-West,electronics,credit_card,On Time,2,2,2,31.64,30.46,62.099999999999994,15.82,31.049999999999997,8.5,0,0.0
2017,11,2017-11,CE,Northeast,stationery,credit_card,Late,2,2,2,208.0,58.25,266.25,104.0,133.125,34.0,2,1.0
2017,9,2017-09,SP,Southeast,computers_accessories,credit_card,Late,1,1,1,61.9,8.27,70.17,61.9,70.17,11.0,1,1.0
2018,3,2018-03,RS,South,home_appliances_2,credit_card,On Time,2,2,2,707.4,64.57,771.97,353.7,385.985,14.0,0,0.0
2018,8,2018-08,DF,Central-West,garden_tools,credit_card,On Time,3,3,3,707.99,100.37,808.36,235.99666666666667,269.4533333333333,7.666666666666667,0,0.0
2018,2,2018-02,PB,Northeast,health_beauty,credit_card,On Time,3,3,3,364.4,116.35000000000001,480.75,121.46666666666665,160.25,17.333333333333332,0,0.0
2017,7,2017-07,MT,Central-West,pet_shop,boleto,Not Delivered,1,1,1,29.9,16.92,46.82,29.9,46.82,null,0,0.0
2018,1,2018-01,SP,Southeast,watches_gifts,debit_card,On Time,1,1,1,190.83,12.84,203.67,190.83,203.67,10.0,0,0.0
2018,2,2018-02,PB,Northeast,garden_tools,boleto,Late,1,1,1,44.9,34.15,79.05,44.9,79.05,35.0,1,1.0
2018,5,2018-05,SC,South,garden_tools,credit_card,On Time,4,4,6,303.4,81.16000000000001,638.24,50.56666666666666,106.37333333333333,11.666666666666666,0,0.0
2017,3,2017-03,CE,Northeast,sports_leisure,credit_card,On Time,3,3,3,209.88000000000002,87.38,297.26,69.96000000000001,99.08666666666666,16.333333333333332,0,0.0
2018,3,2018-03,SP,Southeast,office_furniture,credit_card,Late,2,2,3,459.93999999999994,88.31,993.65,153.3133333333333,331.21666666666664,34.666666666666664,3,1.5
2018,5,2018-05,PR,South,electronics,credit_card,On Time,6,6,6,98.9,91.26,190.15999999999997,16.483333333333334,31.693333333333328,8.0,0,0.0
2018,6,2018-06,RN,Northeast,construction_tools_construction,credit_card,On Time,1,1,1,55.0,51.11,106.11,55.0,106.11,15.0,0,0.0
2017,4,2017-04,SP,Southeast,housewares,voucher,Not Delivered,1,1,1,84.99,11.97,96.96000000000001,84.99,96.96000000000001,null,0,0.0
2017,6,2017-06,RS,South,health_beauty,debit_card,On Time,1,1,1,43.48,15.1,58.58,43.48,58.58,8.0,0,0.0
2018,4,2018-04,PE,Northeast,toys,credit_card,On Time,4,4,7,1041.6399999999999,276.45,1978.4499999999998,148.80571428571426,282.63571428571424,15.428571428571429,0,0.0
2017,5,2017-05,RJ,Southeast,garden_tools,boleto,On Time,2,2,2,678.15,52.86,731.01,339.075,365.505,12.0,0,0.0
2018,5,2018-05,PR,South,fashion_bags_accessories,credit_card,Late,1,1,1,29.7,18.23,47.93,29.7,47.93,23.0,1,1.0
2017,12,2017-12,MT,Central-West,computers_accessories,credit_card,On Time,3,3,3,1358.8,123.47,1542.79,452.93333333333334,514.2633333333333,13.666666666666666,0,0.0
2018,8,2018-08,MG,Southeast,sports_leisure,credit_card,Late,1,1,1,29.89,23.13,53.02,29.89,53.02,15.0,1,1.0
2017,7,2017-07,SP,Southeast,cool_stuff,boleto,Late,1,1,1,69.99,11.73,81.72,69.99,81.72,13.0,1,1.0
2018,1,2018-01,MG,Southeast,sports_leisure,debit_card,On Time,1,1,1,168.99,14.93,183.92,168.99,183.92,8.0,0,0.0
2017,3,2017-03,SC,South,market_place,credit_card,On Time,1,1,1,189.9,16.54,206.44,189.9,206.44,14.0,0,0.0
2018,8,2018-08,BA,Northeast,construction_tools_lights,debit_card,On Time,1,1,1,99.0,64.06,163.06,99.0,163.06,10.0,0,0.0
2018,7,2018-07,SP,Southeast,bed_bath_table,debit_card,Late,1,1,1,74.0,14.83,88.83,74.0,88.83,8.0,1,1.0
2018,5,2018-05,RJ,Southeast,watches_gifts,credit_card,On Time,74,73,84,13167.949999999999,1046.9600000000003,16062.760000000002,156.7613095238095,191.22333333333336,11.488095238095237,0,0.0
2017,12,2017-12,PR,South,furniture_decor,credit_card,On Time,6,6,7,506.0999999999999,116.10000000000001,886.3899999999999,72.29999999999998,126.62714285714284,14.428571428571429,0,0.0
2017,8,2017-08,RS,South,cds_dvds_musicals,boleto,On Time,1,1,2,90.0,32.22,244.44,45.0,122.22,7.0,0,0.0
2018,7,2018-07,SP,Southeast,bed_bath_table,boleto,Late,2,2,2,856.85,66.34,923.19,428.425,461.595,16.5,2,1.0
2017,12,2017-12,RJ,Southeast,food_drink,boleto,On Time,2,2,2,66.9,32.739999999999995,99.64,33.45,49.82,14.0,0,0.0
2018,7,2018-07,MG,Southeast,electronics,credit_card,On Time,8,8,8,620.19,154.66,774.8500000000001,77.52375,96.85625000000002,7.875,0,0.0
2018,1,2018-01,SP,Southeast,computers_accessories,credit_card,On Time,152,145,192,21716.470000000012,2660.3599999999997,44851.15,113.1066145833334,233.59973958333333,9.880208333333334,0,0.0
2017,8,2017-08,SP,Southeast,housewares,credit_card,On Time,85,84,99,8273.169999999993,1542.5200000000007,13793.780000000006,83.56737373737367,139.33111111111117,6.202020202020202,0,0.0
2018,2,2018-02,PR,South,computers_accessories,credit_card,On Time,31,28,40,4074.6200000000003,585.0300000000001,7524.330000000001,101.86550000000001,188.10825000000003,11.875,0,0.0
2017,11,2017-11,MS,Central-West,consoles_games,boleto,On Time,1,1,1,39.9,17.92,57.82,39.9,57.82,12.0,0,0.0
2017,12,2017-12,SC,South,garden_tools,boleto,On Time,1,1,2,118.0,35.32,306.64,59.0,153.32,16.0,0,0.0
2017,11,2017-11,RJ,Southeast,watches_gifts,credit_card,Late,23,22,27,8425.84,497.17999999999995,9868.09,312.06814814814817,365.4848148148148,29.25925925925926,27,1.173913043478261
2018,8,2018-08,RJ,Southeast,housewares,debit_card,On Time,3,3,3,318.0,124.91999999999999,442.91999999999996,106.0,147.64,7.666666666666667,0,0.0
2018,3,2018-03,SP,Southeast,fashion_shoes,credit_card,On Time,2,2,2,154.8,29.259999999999998,184.06,77.4,92.03,7.0,0,0.0
2017,3,2017-03,AM,North,perfumery,credit_card,On Time,1,1,1,49.9,31.05,80.95,49.9,80.95,36.0,0,0.0
2017,12,2017-12,RJ,Southeast,bed_bath_table,credit_card,On Time,40,40,47,4210.560000000001,788.1900000000004,6459.630000000001,89.58638297872344,137.4389361702128,16.78723404255319,0,0.0
2018,7,2018-07,SP,Southeast,computers_accessories,debit_card,On Time,8,8,8,907.5699999999999,103.56,1011.1300000000001,113.44624999999999,126.39125000000001,6.125,0,0.0
2018,1,2018-01,RJ,Southeast,home_appliances_2,credit_card,On Time,1,1,1,2110.0,42.92,2152.92,2110.0,2152.92,4.0,0,0.0
2018,8,2018-08,DF,Central-West,computers_accessories,credit_card,On Time,8,8,9,1148.77,184.11,1769.8600000000001,127.64111111111112,196.65111111111113,8.333333333333334,0,0.0
2017,1,2017-01,SP,Southeast,furniture_decor,boleto,On Time,8,8,8,577.19,102.71000000000002,679.9000000000001,72.14875,84.98750000000001,10.75,0,0.0
2018,8,2018-08,SP,Southeast,furniture_decor,boleto,On Time,17,16,21,1800.2400000000002,447.9300000000001,3470.6700000000005,85.7257142857143,165.27000000000004,7.380952380952381,0,0.0
2017,2,2017-02,BA,Northeast,health_beauty,boleto,On Time,1,1,1,23.9,20.4,44.3,23.9,44.3,15.0,0,0.0
2018,6,2018-06,BA,Northeast,cool_stuff,boleto,On Time,2,2,2,514.9,98.12,613.02,257.45,306.51,18.5,0,0.0
2017,7,2017-07,MG,Southeast,computers_accessories,boleto,On Time,6,6,7,853.8,115.5,1398.1799999999998,121.97142857142856,199.73999999999998,11.714285714285714,0,0.0
2017,5,2017-05,PR,South,null,boleto,On Time,2,2,2,258.89,39.33,298.22,129.445,149.11,22.5,0,0.0
2017,10,2017-10,GO,Central-West,health_beauty,voucher,On Time,1,1,1,19.9,15.1,35.0,19.9,35.0,12.0,0,0.0
2017,6,2017-06,MT,Central-West,fashion_bags_accessories,boleto,On Time,1,1,1,34.9,25.63,60.53,34.9,60.53,17.0,0,0.0
2017,11,2017-11,GO,Central-West,perfumery,credit_card,On Time,7,7,8,1082.3899999999999,143.78,1569.8299999999997,135.29874999999998,196.22874999999996,16.875,0,0.0
2018,4,2018-04,PR,South,small_appliances,credit_card,On Time,5,5,7,349.97,107.54,588.37,49.99571428571429,84.05285714285715,7.0,0,0.0
2018,1,2018-01,RS,South,office_furniture,credit_card,On Time,3,3,3,366.97,105.91,472.88,122.32333333333334,157.62666666666667,31.666666666666668,0,0.0
2018,8,2018-08,RJ,Southeast,stationery,credit_card,On Time,11,11,11,1085.5,295.4200000000001,1380.92,98.68181818181819,125.53818181818183,6.181818181818182,0,0.0
2018,6,2018-06,PE,Northeast,watches_gifts,credit_card,On Time,9,9,9,2278.5899999999997,327.40000000000003,2605.99,253.17666666666662,289.5544444444444,11.777777777777779,0,0.0
2017,12,2017-12,RJ,Southeast,telephony,boleto,Late,2,2,2,70.9,28.2,99.1,35.45,49.55,32.0,2,1.0
2018,3,2018-03,RJ,Southeast,garden_tools,credit_card,Late,13,13,16,1156.4399999999998,381.8999999999999,1986.8399999999997,72.27749999999999,124.17749999999998,36.1875,16,1.2307692307692308
2017,11,2017-11,SC,South,furniture_decor,boleto,Late,1,1,1,38.4,16.11,54.51,38.4,54.51,30.0,1,1.0
2017,7,2017-07,RJ,Southeast,bed_bath_table,credit_card,Not Delivered,2,2,2,252.6,37.37,289.97,126.3,144.985,null,0,0.0
2017,10,2017-10,PI,Northeast,toys,voucher,On Time,1,1,1,89.0,35.94,124.94,89.0,124.94,10.0,0,0.0
2018,7,2018-07,SP,Southeast,drinks,credit_card,Late,1,1,1,218.9,11.35,441.5,218.9,441.5,3.0,1,1.0
2017,10,2017-10,BA,Northeast,musical_instruments,boleto,Not Delivered,1,1,6,288.0,117.54,2433.2400000000002,48.0,405.54,null,0,0.0
2018,2,2018-02,SP,Southeast,cool_stuff,boleto,Late,1,1,2,158.0,40.08,396.16,79.0,198.08,39.0,2,2.0
2018,3,2018-03,SP,Southeast,construction_tools_construction,credit_card,Late,1,1,1,94.5,9.58,104.08,94.5,104.08,10.0,1,1.0
2017,8,2017-08,CE,Northeast,luggage_accessories,credit_card,On Time,3,3,3,300.70000000000005,92.9,393.6,100.23333333333335,131.20000000000002,14.0,0,0.0
2018,5,2018-05,SP,Southeast,consoles_games,boleto,On Time,2,2,2,31.99,22.62,54.61,15.995,27.305,4.5,0,0.0
2017,5,2017-05,MS,Central-West,housewares,credit_card,On Time,4,3,4,565.3,77.7,643.0,141.325,160.75,15.0,0,0.0
2018,2,2018-02,RN,Northeast,computers_accessories,credit_card,On Time,2,2,2,168.99,109.19999999999999,278.19,84.495,139.095,12.0,0,0.0
2018,6,2018-06,SP,Southeast,housewares,debit_card,On Time,5,5,5,481.1,107.08,588.18,96.22,117.636,5.0,0,0.0
2018,6,2018-06,RS,South,health_beauty,credit_card,Late,1,1,1,35.0,18.35,53.35,35.0,53.35,42.0,1,1.0
2017,2,2017-02,MG,Southeast,market_place,credit_card,On Time,1,1,1,74.9,19.22,94.12,74.9,94.12,16.0,0,0.0
2017,8,2017-08,MS,Central-West,dvds_blu_ray,credit_card,On Time,1,1,1,19.9,15.79,35.69,19.9,35.69,11.0,0,0.0
2017,5,2017-05,PR,South,garden_tools,voucher,On Time,2,2,2,45.18,27.07,72.25,22.59,36.125,9.5,0,0.0
2018,8,2018-08,MG,Southeast,baby,debit_card,On Time,1,1,1,49.9,19.54,69.44,49.9,69.44,10.0,0,0.0
2017,11,2017-11,SC,South,musical_instruments,credit_card,Not Delivered,1,1,5,335.44,63.71000000000001,1995.8000000000002,67.088,399.16,null,0,0.0
2018,4,2018-04,CE,Northeast,bed_bath_table,boleto,Late,1,1,1,48.9,38.4,87.3,48.9,87.3,55.0,1,1.0
2018,2,2018-02,SC,South,sports_leisure,boleto,On Time,3,3,3,150.89,45.54,196.43,50.29666666666666,65.47666666666667,12.333333333333334,0,0.0
2017,11,2017-11,MG,Southeast,toys,boleto,Late,1,1,1,14.03,14.1,28.13,14.03,28.13,28.0,1,1.0
2017,9,2017-09,RS,South,perfumery,boleto,On Time,2,2,2,113.98,29.3,143.28,56.99,71.64,12.5,0,0.0
2018,3,2018-03,BA,Northeast,books_general_interest,boleto,On Time,1,1,1,65.0,18.38,83.38,65.0,83.38,14.0,0,0.0
2017,6,2017-06,RS,South,auto,boleto,On Time,1,1,1,44.9,16.11,61.01,44.9,61.01,8.0,0,0.0
2018,2,2018-02,DF,Central-West,bed_bath_table,boleto,On Time,1,1,1,39.99,15.1,55.09,39.99,55.09,19.0,0,0.0
2018,1,2018-01,CE,Northeast,health_beauty,boleto,Late,2,2,2,564.39,75.75999999999999,640.15,282.195,320.075,58.5,2,1.0
2017,8,2017-08,PA,North,cool_stuff,credit_card,On Time,2,2,2,348.98,43.24,392.22,174.49,196.11,10.5,0,0.0
2018,3,2018-03,BA,Northeast,baby,credit_card,Late,2,2,2,1162.9,58.519999999999996,1221.42,581.45,610.71,41.5,2,1.0
2017,3,2017-03,SP,Southeast,sports_leisure,boleto,Not Delivered,1,1,3,86.69999999999999,35.22,365.76,28.899999999999995,121.92,null,0,0.0
